Cust_Id,Prod_Code,BU,Purchase_Date,Invoice_no,Sold_Units,Unit_Price,Total_Sale
3126,35417,Food Services,8/8/2017,66462,2,10.2,20.4
3126,35293,Food Services,8/14/2017,66855,31,5,155
1,35419,Healthcare,9/13/2017,66668,40,18,720
1,1593,Food Services,9/29/2017,67435,2,3.49,6.98
1,35419,Healthcare,9/29/2017,67435,23,18,414
10,35309,Healthcare,9/3/2017,66146,3,15.79,47.37
10,68967,Healthcare,9/3/2017,66146,3,7.4,22.2
10,31428,Food Services,9/3/2017,66146,2,30.6,61.2
10,1594,JanSan,9/3/2017,66147,24,6.39,153.36
10,35296,Healthcare,9/3/2017,66147,13,7.4,96.2
10,35300,Food Services,9/3/2017,66146,1,4.2,4.2
10,35417,Healthcare,9/3/2017,66147,23,13.3,305.9
10,456,Food Services,9/3/2017,66146,1,6.6,6.6
10,30830,Healthcare,9/5/2017,66213,3,11.2,33.6
10,35309,Healthcare,9/5/2017,66213,2,15.79,31.58
10,35300,Food Services,9/5/2017,66213,344,4.2,1444.8
10,35417,Healthcare,9/5/2017,66213,1,13.3,13.3
10,456,Food Services,9/5/2017,66213,3,6.6,19.8
10,30388,Food Services,9/5/2017,66214,100,8,800
10,459,Food Services,9/6/2017,66285,22,5.9,129.8
10,15949,Food Services,9/9/2017,66381,33,5.6,184.8
10,30966,Food Services,9/9/2017,66381,30,10,300
10,31428,Food Services,9/9/2017,66382,3,30.6,91.8
10,35306,Healthcare,9/9/2017,66381,40,3.2,128
10,35418,Healthcare,9/9/2017,66381,32,7.7,246.4
10,35419,Healthcare,9/9/2017,66381,42,18,756
10,35600,JanSan,9/9/2017,66381,5,10.3,51.5
10,31428,Food Services,9/10/2017,66470,2,30.6,61.2
10,31428,Food Services,9/10/2017,66471,3,30.6,91.8
10,1594,JanSan,9/10/2017,66470,3,6.39,19.17
10,35296,Healthcare,9/10/2017,66471,24,7.4,177.6
10,35300,Food Services,9/10/2017,66470,2,4.2,8.4
10,35417,Healthcare,9/10/2017,66471,1,13.3,13.3
10,16930,Food Services,9/10/2017,66470,22,3.48,76.56
10,30419,Food Services,9/12/2017,66605,1,7.3,7.3
10,35300,Food Services,9/12/2017,66605,223,4.2,936.6
10,456,Food Services,9/13/2017,66674,1,6.6,6.6
10,15949,Food Services,9/14/2017,66734,25,5.6,140
10,30966,Food Services,9/14/2017,66734,35,10,350
10,35306,Healthcare,9/14/2017,66734,10,3.2,32
10,35418,Healthcare,9/14/2017,66734,10,7.7,77
10,35419,Healthcare,9/14/2017,66734,4,18,72
10,35600,JanSan,9/14/2017,66734,5,10.3,51.5
10,31428,Food Services,9/19/2017,66857,2,30.6,61.2
10,16930,Food Services,9/19/2017,66857,22,3.48,76.56
10,35296,Healthcare,9/19/2017,66903,1,7.4,7.4
10,35300,Food Services,9/19/2017,66993,1,4.2,4.2
10,456,Food Services,9/19/2017,66993,1,6.6,6.6
10,30388,Food Services,9/19/2017,66993,50,8,400
10,35417,Healthcare,9/20/2017,67063,1,13.3,13.3
10,456,Food Services,9/20/2017,67062,1,6.6,6.6
10,15949,Food Services,9/21/2017,67155,10,5.6,56
10,31036,Healthcare,9/21/2017,67155,5,8.5,42.5
10,30966,Food Services,9/21/2017,67155,20,10,200
10,35306,Healthcare,9/21/2017,67155,9,3.2,28.8
10,35418,Healthcare,9/21/2017,67155,8,7.7,61.6
10,35419,Healthcare,9/21/2017,67155,2,18,36
10,636,Food Services,9/24/2017,67236,33,13,429
10,30830,Healthcare,9/24/2017,67236,2,11.2,22.4
10,30830,Healthcare,9/24/2017,67239,2,11.2,22.4
10,31428,Food Services,9/24/2017,67239,3,30.6,91.8
10,35300,Food Services,9/24/2017,67236,3,4.2,12.6
10,459,Food Services,9/24/2017,67236,1,5.9,5.9
10,30358,Healthcare,9/24/2017,67236,1,5.7,5.7
10,35296,Healthcare,9/25/2017,67301,3,7.4,22.2
10,35300,Food Services,9/26/2017,67372,3,4.2,12.6
10,456,Food Services,9/26/2017,67372,13,6.6,85.8
10,460,Healthcare,9/26/2017,67372,2,13.99,27.98
10,31478,Healthcare,9/29/2017,67441,1,9,9
10,456,Food Services,9/29/2017,67442,313,6.6,2065.8
10,15949,Food Services,9/29/2017,67530,25,5.6,140
10,31036,Healthcare,9/29/2017,67530,5,8.5,42.5
10,30966,Food Services,9/29/2017,67530,30,10,300
10,35306,Healthcare,9/29/2017,67530,13,3.2,41.6
10,35418,Healthcare,9/29/2017,67530,45,7.7,346.5
10,35419,Healthcare,9/29/2017,67530,10,18,180
10,35600,JanSan,9/29/2017,67530,6,10.3,61.8
33,35293,Food Services,9/14/2017,66735,3,5,15
33,30966,Food Services,9/21/2017,67157,14,10,140
33,35293,Food Services,9/21/2017,67157,12,5,60
33,35293,Food Services,9/29/2017,67532,1,5,5
97,1593,Food Services,9/11/2017,66526,3,3.49,10.47
97,1593,Food Services,9/19/2017,66914,10,3.49,34.9
97,1593,Food Services,9/30/2017,67619,3,3.49,10.47
153,38504,Food Services,9/9/2017,66386,2,6.45,12.9
153,15949,Food Services,9/19/2017,66860,4,5.6,22.4
153,15949,Food Services,9/21/2017,67160,1,5.6,5.6
153,38504,Food Services,9/24/2017,67247,1,6.45,6.45
153,68970,Food Services,9/29/2017,67539,2,5.75,11.5
153,38504,Food Services,9/29/2017,67539,3,6.45,19.35
159,31597,Food Services,9/5/2017,66223,2,20,40
172,35418,Healthcare,9/5/2017,66226,66,7.7,508.2
172,35418,Healthcare,9/11/2017,66532,7,7.7,53.9
172,35419,Healthcare,9/11/2017,66532,5,18,90
172,35418,Healthcare,9/12/2017,66612,77,7.7,592.9
172,35419,Healthcare,9/12/2017,66612,8,18,144
172,35418,Healthcare,9/21/2017,67164,8,7.7,61.6
172,35418,Healthcare,9/29/2017,67547,4,7.7,30.8
172,35419,Healthcare,9/29/2017,67547,3,18,54
197,31009,Healthcare,9/6/2017,66293,10,8.3,83
197,459,Food Services,9/6/2017,66293,2,5.9,11.8
197,452,JanSan,9/13/2017,66680,30,8.03,240.9
197,459,Food Services,9/13/2017,66680,3,5.9,17.7
197,456,Food Services,9/13/2017,66680,3,6.6,19.8
197,31009,Healthcare,9/20/2017,67070,5,8.3,41.5
197,1594,JanSan,9/20/2017,67070,14,6.39,89.46
197,459,Food Services,9/20/2017,67070,6,5.9,35.4
197,452,JanSan,9/29/2017,67449,54,8.03,433.62
220,30966,Food Services,9/9/2017,66390,20,10,200
220,30966,Food Services,9/14/2017,66752,58,10,580
220,30966,Food Services,9/21/2017,67167,20,10,200
220,30966,Food Services,9/29/2017,67552,44,10,440
283,35418,Healthcare,9/9/2017,66393,6,7.7,46.2
283,35418,Food Services,9/21/2017,67169,12,7.7,92.4
296,35600,JanSan,9/6/2017,66302,2,10.3,20.6
296,1698,JanSan,9/13/2017,66688,2,3.5,7
296,35600,JanSan,9/13/2017,66688,2,10.3,20.6
296,1698,JanSan,9/20/2017,67079,2,3.5,7
296,35306,Healthcare,9/20/2017,67079,2,3.2,6.4
296,35600,JanSan,9/20/2017,67079,4,10.3,41.2
296,1698,JanSan,9/29/2017,67458,1,3.5,3.5
296,35600,JanSan,9/29/2017,67458,9,10.3,92.7
328,31597,Food Services,9/3/2017,66161,33,20,660
328,35418,Food Services,9/20/2017,67082,3,7.7,23.1
328,31597,Food Services,9/25/2017,67311,1,20,20
328,35418,Food Services,9/25/2017,67311,88,7.7,677.6
364,35417,Healthcare,9/3/2017,66163,10,13.3,133
364,456,Food Services,9/9/2017,66394,8,6.6,52.8
364,30243,Healthcare,9/12/2017,66613,4,5.73,22.92
364,1593,Food Services,9/19/2017,67008,14,3.49,48.86
364,1593,Food Services,9/26/2017,67387,28,3.49,97.72
380,1698,JanSan,9/5/2017,66229,4,3.5,14
380,460,Healthcare,9/5/2017,66229,3,13.99,41.97
380,31597,Food Services,9/26/2017,67389,5,20,100
380,456,Food Services,9/26/2017,67389,5,6.6,33
385,35417,Healthcare,9/20/2017,67083,3,13.3,39.9
390,35418,Food Services,9/6/2017,66305,3,7.7,23.1
390,35417,Healthcare,9/6/2017,66305,2,13.3,26.6
390,35417,Healthcare,9/20/2017,67084,2,13.3,26.6
403,35417,Healthcare,9/3/2017,66165,3,13.3,39.9
403,30966,Food Services,9/6/2017,66309,3,10,30
403,35419,Healthcare,9/11/2017,66540,6,18,108
403,15948,Food Services,9/14/2017,66769,10,7.25,72.5
403,35419,Healthcare,9/14/2017,66769,78,18,1404
403,35417,Healthcare,9/14/2017,66769,2,13.3,26.6
403,35419,Healthcare,9/26/2017,67391,78,18,1404
441,35306,Healthcare,9/12/2017,66616,9,3.2,28.8
441,35306,Food Services,9/26/2017,67392,9,3.2,28.8
448,15949,Healthcare,9/9/2017,66397,5,5.6,28
448,31036,Healthcare,9/9/2017,66397,5,8.5,42.5
448,30966,Food Services,9/9/2017,66397,84,10,840
448,35309,Healthcare,9/9/2017,66397,6,15.79,94.74
448,15949,Healthcare,9/14/2017,66770,15,5.6,84
448,1593,Food Services,9/14/2017,66770,10,3.49,34.9
448,35309,Healthcare,9/14/2017,66770,6,15.79,94.74
448,31478,Healthcare,9/14/2017,66770,1,9,9
448,35417,Healthcare,9/14/2017,66770,3,13.3,39.9
448,15949,Healthcare,9/21/2017,67174,30,5.6,168
448,1593,Food Services,9/21/2017,67174,35,3.49,122.15
448,30966,Food Services,9/21/2017,67173,10,10,100
448,30966,Food Services,9/21/2017,67174,7,10,70
448,35417,Healthcare,9/21/2017,67173,5,13.3,66.5
448,35417,Healthcare,9/21/2017,67174,3,13.3,39.9
448,15949,Healthcare,9/29/2017,67558,10,5.6,56
448,31036,Healthcare,9/29/2017,67558,4,8.5,34
448,1593,Food Services,9/29/2017,67558,10,3.49,34.9
448,35417,Healthcare,9/29/2017,67558,4,13.3,53.2
448,456,Food Services,9/29/2017,67558,1,6.6,6.6
643,15948,Food Services,9/13/2017,66689,5,7.25,36.25
643,15948,Food Services,9/13/2017,66690,4,7.25,29
643,35419,Healthcare,9/13/2017,66690,3,18,54
668,15949,Food Services,9/6/2017,66312,5,5.6,28
668,35419,Healthcare,9/6/2017,66312,66,18,1188
668,15949,Food Services,9/14/2017,66774,4,5.6,22.4
668,35419,Healthcare,9/14/2017,66774,5,18,90
668,35417,Healthcare,9/29/2017,67465,2,13.3,26.6
899,30966,Food Services,9/14/2017,66777,4,10,40
899,30966,Food Services,9/21/2017,67177,14,10,140
899,30966,Food Services,9/29/2017,67560,14,10,140
900,31043,Food Services,9/14/2017,66779,1,18,18
900,1593,Food Services,9/21/2017,67179,2,3.49,6.98
1371,31,Healthcare,9/6/2017,66319,1,5.49,5.49
1371,1594,JanSan,9/9/2017,66403,42,6.39,268.38
1371,35417,Healthcare,9/9/2017,66403,2,13.3,26.6
1371,31,Healthcare,9/19/2017,66924,2,5.49,10.98
1371,1594,JanSan,9/20/2017,67094,53,6.39,338.67
1371,35306,Food Services,9/25/2017,67321,1,3.2,3.2
1384,41772,Food Services,9/12/2017,66622,4,7.15,28.6
1565,35418,Food Services,9/19/2017,66930,35,7.7,269.5
1587,30966,Food Services,9/3/2017,66172,50,10,500
1587,35419,Healthcare,9/10/2017,66492,44,18,792
1587,30966,Food Services,9/19/2017,66931,80,10,800
1587,35419,Healthcare,9/19/2017,66931,43,18,774
1587,35419,Healthcare,9/24/2017,67256,4,18,72
1587,30966,Food Services,9/30/2017,67642,30,10,300
1587,35418,Food Services,17/09/30,67642,34,7.7,261.8
1587,35419,Healthcare,17/09/30,67642,3,18,54
1592,35600,JanSan,9/3/2017,66174,1,10.3,10.3
1592,35417,Food Services,9/11/2017,66550,2,10.2,20.4
1592,16930,Food Services,9/24/2017,67257,2,3.48,6.96
1599,1593,Food Services,9/9/2017,66410,2,3.49,6.98
1599,31009,Healthcare,9/9/2017,66410,4,8.3,33.2
1599,35418,Food Services,9/9/2017,66410,3,7.7,23.1
1599,35420,JanSan,9/9/2017,66410,1,5.3,5.3
1599,1593,Food Services,9/14/2017,66786,3,3.49,10.47
1599,31009,Healthcare,9/14/2017,66786,3,8.3,24.9
1599,1593,Food Services,9/29/2017,67568,4,3.49,13.96
1599,31009,Healthcare,9/29/2017,67568,5,8.3,41.5
1599,35417,Food Services,9/29/2017,67568,1,10.2,10.2
1612,35418,Food Services,9/9/2017,66412,4,7.7,30.8
1612,35419,Healthcare,9/11/2017,66552,34,18,612
1612,35418,Food Services,9/19/2017,66936,1,7.7,7.7
1612,35419,Healthcare,9/19/2017,66936,34,18,612
1612,35418,JanSan,9/25/2017,67326,1,7.7,7.7
1612,35419,JanSan,9/25/2017,67326,55,18,990
1629,31009,Food Services,9/10/2017,66494,2,8.3,16.6
1629,31009,Food Services,9/19/2017,66874,2,8.3,16.6
1629,31009,Food Services,9/24/2017,67259,2,8.3,16.6
1659,15949,Food Services,9/26/2017,67400,3,5.6,16.8
1666,35419,JanSan,9/6/2017,66329,3,18,54
1791,35418,JanSan,9/3/2017,66179,1,7.7,7.7
1791,35418,JanSan,9/6/2017,66333,3,7.7,23.1
1791,35419,JanSan,9/10/2017,66496,1,18,18
1791,35418,JanSan,9/12/2017,66626,30,7.7,231
1791,35420,JanSan,9/12/2017,66626,3,5.3,15.9
1791,15949,Food Services,9/19/2017,66875,1,5.6,5.6
1791,1593,Food Services,9/19/2017,66937,1,3.49,3.49
1791,31597,Food Services,9/19/2017,67027,31,20,620
1791,1593,Food Services,9/20/2017,67102,3,3.49,10.47
1791,1594,JanSan,9/20/2017,67102,25,6.39,159.75
1791,35419,JanSan,9/24/2017,67261,1,18,18
1791,35418,JanSan,9/29/2017,67478,3,7.7,23.1
1791,35419,JanSan,9/29/2017,67478,56,18,1008
1793,1593,Food Services,9/3/2017,66180,3,3.49,10.47
1793,1594,JanSan,9/3/2017,66180,30,6.39,191.7
1793,15948,JanSan,9/19/2017,66939,1,7.25,7.25
1793,1593,Food Services,9/19/2017,66939,44,3.49,153.56
1793,15949,JanSan,9/24/2017,67262,1,5.6,5.6
1793,15948,JanSan,9/24/2017,67262,2,7.25,14.5
1793,1593,Food Services,9/24/2017,67262,2,3.49,6.98
1793,31009,JanSan,9/24/2017,67262,5,8.3,41.5
1793,15948,JanSan,9/30/2017,67648,1,7.25,7.25
1793,1593,Food Services,9/30/2017,67648,3,3.49,10.47
1793,31009,JanSan,9/30/2017,67648,33,8.3,273.9
1827,15949,JanSan,9/9/2017,66416,16,5.6,89.6
1827,1594,JanSan,9/9/2017,66416,100,6.39,639
1827,1593,Food Services,9/9/2017,66416,13,3.49,45.37
1827,35309,Healthcare,9/9/2017,66416,4,15.79,63.16
1827,15949,JanSan,9/21/2017,67189,7,5.6,39.2
1827,1594,JanSan,9/21/2017,67189,200,6.39,1278
1827,1593,Food Services,9/21/2017,67189,4,3.49,13.96
1827,35309,Healthcare,9/21/2017,67189,4,15.79,63.16
1963,35418,JanSan,9/6/2017,66336,55,7.7,423.5
1963,35419,JanSan,9/6/2017,66336,6,18,108
1963,35418,JanSan,9/29/2017,67482,10,7.7,77
1963,35419,JanSan,9/29/2017,67482,10,18,180
1981,31,Food Services,9/9/2017,66421,31,5.49,170.19
1981,41772,Food Services,9/9/2017,66422,1,7.15,7.15
1981,41772,Food Services,9/21/2017,67193,1,7.15,7.15
1981,41772,Food Services,9/29/2017,67572,2,7.15,14.3
2012,15949,Food Services,9/3/2017,66182,30,5.6,168
2012,15949,Food Services,9/24/2017,67264,36,5.6,201.6
2021,459,Food Services,9/11/2017,66557,9,5.9,53.1
2201,35419,JanSan,9/9/2017,66426,2,18,36
2201,31,Healthcare,9/9/2017,66426,1,5.49,5.49
2201,31036,Healthcare,9/14/2017,66799,2,8.5,17
2201,30966,Food Services,9/14/2017,66799,1,10,10
2201,31428,Food Services,9/14/2017,66799,3,30.6,91.8
2201,35296,Healthcare,9/14/2017,66799,1,7.4,7.4
2201,35419,JanSan,9/14/2017,66799,10,18,180
2201,35417,Food Services,9/14/2017,66799,1,10.2,10.2
2201,456,Food Services,9/14/2017,66799,1,6.6,6.6
2201,35296,Healthcare,9/21/2017,67197,2,7.4,14.8
2201,35419,JanSan,9/21/2017,67197,1,18,18
2201,35417,Food Services,9/21/2017,67197,1,10.2,10.2
2296,15949,Food Services,9/11/2017,66562,16,5.6,89.6
2296,30966,Food Services,9/11/2017,66562,14,10,140
2296,15949,Food Services,9/25/2017,67334,80,5.6,448
2296,30966,Food Services,9/25/2017,67334,28,10,280
2430,35306,Food Services,9/10/2017,66500,1,3.2,3.2
2430,35306,Food Services,9/19/2017,66881,1,3.2,3.2
2501,1594,JanSan,9/13/2017,66708,16,6.39,102.24
2501,1593,Food Services,9/13/2017,66708,12,3.49,41.88
2501,1594,JanSan,9/13/2017,66708,5,6.39,31.95
2501,35417,Food Services,9/13/2017,66708,12,10.2,122.4
2501,1594,JanSan,9/29/2017,67498,32,6.39,204.48
2521,41772,Food Services,9/5/2017,66242,5,7.15,35.75
2521,41772,Food Services,9/12/2017,66637,10,7.15,71.5
2521,41772,Food Services,9/26/2017,67408,5,7.15,35.75
2658,35306,Food Services,9/10/2017,66501,5,3.2,16
2658,35419,JanSan,9/25/2017,67342,14,18,252
2658,35419,JanSan,9/26/2017,67410,20,18,360
2658,459,Food Services,9/26/2017,67410,5,5.9,29.5
2733,35600,Food Services,9/13/2017,66713,2,13,26
2733,35600,Food Services,9/29/2017,67502,2,13,26
2758,35419,Food Services,9/6/2017,66352,8,18,144
2758,35419,Food Services,9/14/2017,66827,55,18,990
2758,35419,Food Services,9/20/2017,67127,77,18,1386
2758,35419,Food Services,9/29/2017,67504,5,18,90
2796,35418,JanSan,9/29/2017,67506,1,7.7,7.7
2797,35417,Food Services,9/29/2017,67507,2,10.2,20.4
2820,35300,Food Services,9/11/2017,66571,2,4.2,8.4
2841,35419,JanSan,9/3/2017,66192,30,18,540
2841,35296,Healthcare,9/11/2017,66573,1,7.4,7.4
2841,35419,JanSan,9/11/2017,66573,6,18,108
2841,35296,Healthcare,9/19/2017,66958,1,7.4,7.4
2841,35419,JanSan,9/19/2017,66958,3,18,54
2841,35419,JanSan,9/25/2017,67350,5,18,90
2902,35309,Food Services,9/19/2017,66966,6,15.79,94.74
2905,31597,Food Services,9/29/2017,67510,9,20,180
2906,30966,Food Services,9/29/2017,67599,10,10,100
2907,35306,Food Services,9/6/2017,66360,6,3.2,19.2
2907,35306,Food Services,9/14/2017,66834,2,3.2,6.4
2907,35306,Food Services,9/20/2017,67131,6,3.2,19.2
2907,35418,JanSan,9/20/2017,67131,5,7.7,38.5
2907,35306,Food Services,9/29/2017,67511,4,3.2,12.8
2907,35418,JanSan,9/29/2017,67511,6,7.7,46.2
2916,38504,Food Services,9/5/2017,66256,1,6.45,6.45
2916,35418,JanSan,9/12/2017,66647,30,7.7,231
2916,38504,Food Services,9/26/2017,67420,5,6.45,32.25
2919,35306,Food Services,9/5/2017,66259,1,3.2,3.2
2919,35300,Food Services,9/5/2017,66259,1,4.2,4.2
2919,35418,JanSan,9/5/2017,66258,7,7.7,53.9
2919,35418,JanSan,9/25/2017,67356,3,7.7,23.1
2919,88320,Healthcare,9/25/2017,67356,1,4.3,4.3
3011,35418,Food Services,9/3/2017,66198,7,7.7,53.9
3011,35418,Food Services,9/20/2017,67137,7,7.7,53.9
3038,30966,Food Services,9/3/2017,66200,24,10,240
3038,30966,Food Services,9/19/2017,66893,90,10,900
3048,31009,Food Services,9/6/2017,66371,2,8.3,16.6
3051,456,Food Services,9/5/2017,66264,1,6.6,6.6
3051,35419,Food Services,9/12/2017,66651,10,18,180
3051,35419,Food Services,9/19/2017,67045,8,18,144
3069,35306,Food Services,9/9/2017,66451,3,3.2,9.6
3069,35417,Food Services,9/9/2017,66451,5,10.2,51
3069,35600,Food Services,9/9/2017,66451,3,13,39
3069,35306,Food Services,9/13/2017,66723,2,3.2,6.4
3069,30966,Food Services,9/21/2017,67218,56,10,560
3112,1593,Food Services,9/9/2017,66458,1,3.49,3.49
3112,31009,Food Services,9/9/2017,66458,1,8.3,8.3
3112,35418,Food Services,9/9/2017,66458,15,7.7,115.5
3112,35306,Food Services,9/14/2017,66848,62,3.2,198.4
3112,35418,Food Services,9/14/2017,66848,7,7.7,53.9
3112,41772,Food Services,9/14/2017,66848,3,7.15,21.45
3112,35306,Food Services,9/21/2017,67225,1,3.2,3.2
3112,35418,Food Services,9/21/2017,67225,31,7.7,238.7
3112,35293,Food Services,9/21/2017,67225,1,5,5
3112,41772,Food Services,9/21/2017,67225,1,7.15,7.15
3112,1593,Food Services,9/29/2017,67606,33,3.49,115.17
3112,1698,JanSan,9/29/2017,67606,1,3.5,3.5
3112,35306,Food Services,9/29/2017,67606,33,3.2,105.6
3112,35418,Food Services,9/29/2017,67606,8,7.7,61.6
3112,35417,Food Services,9/29/2017,67606,2,10.2,20.4
3112,41772,Food Services,9/29/2017,67606,11,7.15,78.65
3126,35417,Food Services,9/9/2017,66462,2,10.2,20.4
3126,35293,Food Services,9/14/2017,66855,31,5,155
1,35419,Healthcare,10/13/2017,66668,8,18,144
1,1593,Food Services,10/21/2017,67435,7,3.49,24.43
1,35419,Healthcare,10/21/2017,67435,2,18,36
10,35309,Healthcare,10/3/2017,66146,4,15.79,63.16
10,68967,Healthcare,10/3/2017,66146,56,7.4,414.4
10,31428,Food Services,10/3/2017,66146,67,30.6,2050.2
10,1594,JanSan,10/3/2017,66147,30,6.39,191.7
10,35296,Healthcare,10/3/2017,66147,353,7.4,2612.2
10,35300,Food Services,10/3/2017,66146,3,4.2,12.6
10,35417,Healthcare,10/3/2017,66147,23,13.3,305.9
10,456,Food Services,10/3/2017,66146,2,6.6,13.2
10,30830,Healthcare,10/5/2017,66213,45,11.2,504
10,35309,Healthcare,10/5/2017,66213,4,15.79,63.16
10,35300,Food Services,10/5/2017,66213,24,4.2,100.8
10,35417,Healthcare,10/5/2017,66213,5,13.3,66.5
10,456,Food Services,10/5/2017,66213,4,6.6,26.4
10,30388,Food Services,10/5/2017,66214,2,8,16
10,459,Food Services,10/6/2017,66285,22,5.9,129.8
10,15949,Food Services,10/10/2017,66381,24,5.6,134.4
10,30966,Food Services,10/10/2017,66381,24,10,240
10,31428,Food Services,10/10/2017,66382,3,30.6,91.8
10,35306,Healthcare,10/10/2017,66381,23,3.2,73.6
10,35418,Healthcare,10/10/2017,66381,15,7.7,115.5
10,35419,Healthcare,10/10/2017,66381,55,18,990
10,35600,JanSan,10/10/2017,66381,5,10.3,51.5
10,31428,Food Services,10/10/2017,66470,56,30.6,1713.6
10,31428,Food Services,10/10/2017,66471,67,30.6,2050.2
10,1594,JanSan,10/10/2017,66470,3,6.39,19.17
10,35296,Healthcare,10/10/2017,66471,45,7.4,333
10,35300,Food Services,10/10/2017,66470,24,4.2,100.8
10,35417,Healthcare,10/10/2017,66471,20,13.3,266
10,16930,Food Services,10/10/2017,66470,2,3.48,6.96
10,30419,Food Services,10/12/2017,66605,4,7.3,29.2
10,35300,Food Services,10/12/2017,66605,167,4.2,701.4
10,456,Food Services,10/13/2017,66674,1,6.6,6.6
10,15949,Food Services,10/14/2017,66734,3,5.6,16.8
10,30966,Food Services,10/14/2017,66734,45,10,450
10,35306,Healthcare,10/14/2017,66734,35,3.2,112
10,35418,Healthcare,10/14/2017,66734,10,7.7,77
10,35419,Healthcare,10/14/2017,66734,10,18,180
10,35600,JanSan,10/14/2017,66734,5,10.3,51.5
10,31428,Food Services,10/11/2017,66857,56,30.6,1713.6
10,16930,Food Services,10/11/2017,66857,22,3.48,76.56
10,35296,Healthcare,10/11/2017,66903,6,7.4,44.4
10,35300,Food Services,10/19/2017,66993,7,4.2,29.4
10,456,Food Services,10/19/2017,66993,7,6.6,46.2
10,30388,Food Services,10/19/2017,66993,22,8,176
10,35417,Healthcare,10/20/2017,67063,1,13.3,13.3
10,456,Food Services,10/20/2017,67062,1,6.6,6.6
10,15949,Food Services,10/21/2017,67155,89,5.6,498.4
10,31036,Healthcare,10/21/2017,67155,3,8.5,25.5
10,30966,Food Services,10/21/2017,67155,20,10,200
10,35306,Healthcare,10/21/2017,67155,9,3.2,28.8
10,35418,Healthcare,10/21/2017,67155,8,7.7,61.6
10,35419,Healthcare,10/21/2017,67155,16,18,288
10,636,Food Services,10/24/2017,67236,56,13,728
10,30830,Healthcare,10/24/2017,67236,2,11.2,22.4
10,30830,Healthcare,10/24/2017,67239,2,11.2,22.4
10,31428,Food Services,10/24/2017,67239,3,30.6,91.8
10,35300,Food Services,10/24/2017,67236,3,4.2,12.6
10,459,Food Services,10/24/2017,67236,1,5.9,5.9
10,30358,Healthcare,10/24/2017,67236,1,5.7,5.7
10,35296,Healthcare,10/25/2017,67301,3,7.4,22.2
10,35300,Food Services,10/26/2017,67372,3,4.2,12.6
10,456,Food Services,10/26/2017,67372,13,6.6,85.8
10,460,Healthcare,10/26/2017,67372,2,13.99,27.98
10,31478,Healthcare,10/21/2017,67441,1,9,9
10,456,Food Services,10/21/2017,67442,690,6.6,4554
10,15949,Food Services,10/21/2017,67530,25,5.6,140
10,31036,Healthcare,10/21/2017,67530,5,8.5,42.5
10,30966,Food Services,10/21/2017,67530,30,10,300
10,35306,Healthcare,10/21/2017,67530,13,3.2,41.6
10,35418,Healthcare,10/21/2017,67530,9,7.7,69.3
10,35419,Healthcare,10/21/2017,67530,10,18,180
10,35600,JanSan,10/21/2017,67530,6,10.3,61.8
33,35293,Food Services,10/14/2017,66735,3,5,15
33,30966,Food Services,10/21/2017,67157,14,10,140
33,35293,Food Services,10/21/2017,67157,12,5,60
33,35293,Food Services,10/21/2017,67532,1,5,5
97,1593,Food Services,10/11/2017,66526,3,3.49,10.47
97,1593,Food Services,10/11/2017,66914,10,3.49,34.9
97,1593,Food Services,10/31/2017,67619,3,3.49,10.47
153,38504,Food Services,10/10/2017,66386,2,6.45,12.9
153,15949,Food Services,10/11/2017,66860,4,5.6,22.4
153,15949,Food Services,10/21/2017,67160,1,5.6,5.6
153,38504,Food Services,10/24/2017,67247,1,6.45,6.45
153,68970,Food Services,10/21/2017,67539,2,5.75,11.5
153,38504,Food Services,10/21/2017,67539,3,6.45,19.35
159,31597,Food Services,10/5/2017,66223,2,20,40
172,35418,Healthcare,10/5/2017,66226,1,7.7,7.7
172,35418,Healthcare,10/11/2017,66532,1,7.7,7.7
172,35419,Healthcare,10/11/2017,66532,2,18,36
172,35418,Healthcare,10/12/2017,66612,1,7.7,7.7
172,35419,Healthcare,10/12/2017,66612,3,18,54
172,35418,Healthcare,10/21/2017,67164,1,7.7,7.7
172,35418,Healthcare,10/21/2017,67547,1,7.7,7.7
172,35419,Healthcare,10/21/2017,67547,2,18,36
197,31009,Healthcare,10/6/2017,66293,10,8.3,83
197,459,Food Services,10/6/2017,66293,2,5.9,11.8
197,452,JanSan,10/13/2017,66680,3,8.03,24.09
197,459,Food Services,10/13/2017,66680,3,5.9,17.7
197,456,Food Services,10/13/2017,66680,3,6.6,19.8
197,31009,Healthcare,10/20/2017,67070,5,8.3,41.5
197,1594,JanSan,10/20/2017,67070,14,6.39,89.46
197,459,Food Services,10/20/2017,67070,6,5.9,35.4
197,452,JanSan,10/21/2017,67449,34,8.03,273.02
220,30966,Food Services,10/10/2017,66390,20,10,200
220,30966,Food Services,10/14/2017,66752,58,10,580
220,30966,Food Services,10/21/2017,67167,20,10,200
220,30966,Food Services,10/21/2017,67552,44,10,440
283,35418,Healthcare,10/10/2017,66393,8,7.7,61.6
283,35418,Food Services,10/21/2017,67169,12,7.7,92.4
296,35600,JanSan,10/6/2017,66302,2,10.3,20.6
296,1698,JanSan,10/13/2017,66688,2,3.5,7
296,35600,JanSan,10/13/2017,66688,2,10.3,20.6
296,1698,JanSan,10/20/2017,67079,2,3.5,7
296,35306,Healthcare,10/20/2017,67079,2,3.2,6.4
